Ntor Npol Px
-2.919700 0.514640 0.002851
-2.919700 0.539750 0.004059
-2.919700 0.564850 0.003013
-2.919700 0.589960 0.001724
-2.919700 0.615060 0.000512
-2.919700 0.640170 0.000540
-2.919700 0.665270 0.001772
-2.919700 0.690380 0.003563
-2.919700 0.715480 0.003432
-2.919700 0.740590 0.002475
-2.919700 0.765690 0.000082
-2.919700 0.790790 0.000199
-2.919700 0.815900 0.001398
-2.919700 0.841000 0.004842
-2.919700 0.866110 0.005698
-2.919700 0.891210 0.003436
-2.919700 0.916320 0.000893
-2.919700 0.941420 0.000002
-2.919700 0.966530 0.006477
-2.919700 0.991630 0.014660
-2.919700 1.016700 0.025498
-2.919700 1.041800 0.043407
-2.919700 1.066900 0.050303
-2.919700 1.092100 0.053075
-2.919700 1.117200 0.039079
-2.919700 1.142300 0.031372
-2.919700 1.167400 0.014378
-2.919700 1.192500 0.006237
-2.919700 1.217600 0.002491
-2.919700 1.242700 0.000002
-2.919700 1.267800 0.000279
-2.919700 1.292900 0.000723
-2.919700 1.318000 0.000889
-2.919700 1.343100 0.000679
-2.919700 1.368200 0.000148
-2.919700 1.393300 0.000010
-2.919700 1.418400 0.000012
-2.919700 1.443500 0.000143
-2.919700 1.468600 0.000159
-2.919700 1.493700 0.000144
-2.919700 1.518800 0.000040
-2.919700 1.543900 0.000010
-2.919700 1.594100 0.000018
-2.919700 1.619200 0.000025
-2.919700 1.644400 0.000019
-2.919700 1.669500 0.000008
-2.919700 1.694600 0.000003
-2.919700 1.920500 0.000012
-2.919700 1.945600 0.000020
-2.919700 1.970700 0.000027
-2.919700 1.995800 0.000013
-2.919700 2.020900 0.000002
-2.919700 2.046000 0.000003
-2.919700 2.071100 0.000124
-2.919700 2.096200 0.000277
-2.919700 2.121300 0.000764
-2.919700 2.146400 0.000941
-2.919700 2.171500 0.001150
-2.919700 2.196700 0.001294
-2.919700 2.221800 0.001036
-2.919700 2.246900 0.000861
-2.919700 2.272000 0.000334
-2.919700 2.297100 0.000170
-2.919700 2.322200 0.000007
-2.919700 2.347300 0.000004
-2.919700 2.372400 0.000025
-2.919700 2.397500 0.000063
-2.919700 2.422600 0.000052
-2.919700 2.447700 0.000037
-2.919700 2.472800 0.000004
-2.919700 2.523000 0.000003
-2.919700 2.548100 0.000015
-2.919700 2.573200 0.000017
-2.919700 2.598300 0.000009
-2.919700 2.623400 0.000003
-2.919700 2.673600 0.000002
-2.919700 2.698700 0.000004
-2.919700 2.723800 0.000006
-2.919700 2.749000 0.000003
-2.919700 2.774100 0.000002
-2.919700 2.874500 0.000001
-2.886300 -2.899600 0.000001
-2.886300 -2.874500 0.000002
-2.886300 -2.849400 0.000002
-2.886300 -2.774100 0.000003
-2.886300 -2.749000 0.000006
-2.886300 -2.723800 0.000009
-2.886300 -2.698700 0.000008
-2.886300 -2.673600 0.000004
-2.886300 -2.623400 0.000004
-2.886300 -2.598300 0.000023
-2.886300 -2.573200 0.000029
-2.886300 -2.548100 0.000026
-2.886300 -2.523000 0.000007
-2.886300 -2.472800 0.000007
-2.886300 -2.447700 0.000060
-2.886300 -2.422600 0.000089
-2.886300 -2.397500 0.000086
-2.886300 -2.372400 0.000050
-2.886300 -2.347300 0.000011
-2.886300 -2.322200 0.000079
-2.886300 -2.297100 0.000257
-2.886300 -2.272000 0.000568
-2.886300 -2.246900 0.001374
-2.886300 -2.221800 0.001756
-2.886300 -2.196700 0.002066
-2.886300 -2.171500 0.001971
-2.886300 -2.146400 0.001711
-2.886300 -2.121300 0.000875
-2.886300 -2.096200 0.000525
-2.886300 -2.071100 0.000258
-2.886300 -2.046000 0.000010
-2.886300 -2.020900 0.000002
-2.886300 -1.995800 0.000021
-2.886300 -1.970700 0.000044
-2.886300 -1.945600 0.000036
-2.886300 -1.920500 0.000009
-2.886300 -1.895400 0.000002
-2.886300 -1.769900 0.000001
-2.886300 -1.744800 0.000001
-2.886300 -1.694600 0.000003
-2.886300 -1.669500 0.000012
-2.886300 -1.644400 0.000037
-2.886300 -1.619200 0.000041
-2.886300 -1.594100 0.000032
-2.886300 -1.543900 0.000010
-2.886300 -1.518800 0.000058
-2.886300 -1.493700 0.000204
-2.886300 -1.468600 0.000244
-2.886300 -1.443500 0.000120
-2.886300 -1.418400 0.000026
-2.886300 -1.393300 0.000008
-2.886300 -1.368200 0.000515
-2.886300 -1.343100 0.000973
-2.886300 -1.318000 0.001376
-2.886300 -1.292900 0.001146
-2.886300 -1.267800 0.000527
-2.886300 -1.242700 0.000545
-2.886300 -1.217600 0.003059
-2.886300 -1.192500 0.008486
-2.886300 -1.167400 0.030171
-2.886300 -1.142300 0.044373
-2.886300 -1.117200 0.058536
-2.886300 -1.092100 0.075643
-2.886300 -1.066900 0.075814
-2.886300 -1.041800 0.069286
-2.886300 -1.016700 0.039256
-2.886300 -0.991630 0.024318
-2.886300 -0.966530 0.002915
-2.886300 -0.941420 0.000080
-2.886300 -0.916320 0.000925
-2.886300 -0.891210 0.006780
-2.886300 -0.866110 0.008084
-2.886300 -0.841000 0.007424
-2.886300 -0.815900 0.002240
-2.886300 -0.790790 0.000423
-2.886300 -0.765690 0.001321
-2.886300 -0.740590 0.003252
-2.886300 -0.715480 0.004943
-2.886300 -0.690380 0.004585
-2.886300 -0.665270 0.002878
-2.886300 -0.640170 0.001077
-2.886300 -0.615060 0.000469
-2.886300 -0.589960 0.002042
-2.886300 -0.564850 0.004045
-2.886300 -0.539750 0.005544
-2.886300 -0.514640 0.004312
-2.886300 -0.489540 0.000399
-2.886300 -0.464440 0.000075
-2.886300 -0.439330 0.001417
-2.886300 -0.414230 0.006877
-2.886300 -0.389120 0.008368
-2.886300 -0.364020 0.007846
-2.886300 -0.338910 0.001882
-2.886300 -0.313810 0.000069
-2.886300 -0.288700 0.005197
-2.886300 -0.263600 0.012117
-2.886300 -0.238490 0.018144
-2.886300 -0.213390 0.017493
-2.886300 -0.188280 0.010457
-2.886300 -0.163180 0.002669
-2.886300 -0.138080 0.012613
-2.886300 -0.112970 0.043417
-2.886300 -0.087870 0.095205
-2.886300 -0.062760 0.246550
-2.886300 -0.037660 0.321240
-2.886300 -0.012550 0.396390
-2.886300 0.012550 0.390320
-2.886300 0.037660 0.351740
-2.886300 0.062760 0.197660
-2.886300 0.087870 0.126310
-2.886300 0.112970 0.066865
-2.886300 0.138080 0.003487
-2.886300 0.163180 0.000307
-2.886300 0.188280 0.014044
-2.886300 0.213390 0.019333
-2.886300 0.238490 0.019247
-2.886300 0.263600 0.007658
-2.886300 0.288700 0.002532
-2.886300 0.313810 0.000115
-2.886300 0.338910 0.003676
-2.886300 0.364020 0.006592
-2.886300 0.389120 0.008190
-2.886300 0.414230 0.005238
-2.886300 0.439330 0.002571
-2.886300 0.464440 0.000041
-2.886300 0.489540 0.001183
-2.886300 0.514640 0.003067
-2.886300 0.539750 0.005228
-2.886300 0.564850 0.004492
-2.886300 0.589960 0.002853
-2.886300 0.615060 0.000039
-2.886300 0.640170 0.000342
-2.886300 0.665270 0.003384
-2.886300 0.690380 0.004620
-2.886300 0.715480 0.004730
-2.886300 0.740590 0.002010
-2.886300 0.765690 0.000379
-2.886300 0.790790 0.000041
-2.886300 0.815900 0.003384
-2.886300 0.841000 0.005687
-2.886300 0.866110 0.007111
-2.886300 0.891210 0.004623
-2.886300 0.916320 0.001986
-2.886300 0.941420 0.000798
-2.886300 0.966530 0.005903
-2.886300 0.991630 0.014893
-2.886300 1.016700 0.041106
-2.886300 1.041800 0.053486
-2.886300 1.066900 0.062344
-2.886300 1.092100 0.061435
-2.886300 1.117200 0.054352
-2.886300 1.142300 0.031990
-2.886300 1.167400 0.019021
-2.886300 1.192500 0.010467
-2.886300 1.217600 0.001297
-2.886300 1.242700 0.000042
-2.886300 1.267800 0.000176
-2.886300 1.292900 0.001136
-2.886300 1.318000 0.001203
-2.886300 1.343100 0.000977
-2.886300 1.368200 0.000229
-2.886300 1.393300 0.000043
-2.886300 1.418400 0.000060
-2.886300 1.443500 0.000150
-2.886300 1.468600 0.000198
-2.886300 1.493700 0.000143
-2.886300 1.518800 0.000070
-2.886300 1.543900 0.000023
-2.886300 1.569000 0.000005
-2.886300 1.594100 0.000019
-2.886300 1.619200 0.000033
-2.886300 1.644400 0.000025
-2.886300 1.669500 0.000014
-2.886300 1.694600 0.000001
-2.886300 1.895400 0.000004
-2.886300 1.920500 0.000012
-2.886300 1.945600 0.000023
-2.886300 1.970700 0.000034
-2.886300 1.995800 0.000023
-2.886300 2.020900 0.000008
-2.886300 2.046000 0.000029
-2.886300 2.071100 0.000116
-2.886300 2.096200 0.000520
-2.886300 2.121300 0.000827
-2.886300 2.146400 0.001133
-2.886300 2.171500 0.001555
-2.886300 2.196700 0.001533
-2.886300 2.221800 0.001418
-2.886300 2.246900 0.000892
-2.886300 2.272000 0.000538
-2.886300 2.297100 0.000291
-2.886300 2.322200 0.000018
-2.886300 2.372400 0.000052
-2.886300 2.397500 0.000072
-2.886300 2.422600 0.000072
-2.886300 2.447700 0.000032
-2.886300 2.472800 0.000010
-2.886300 2.523000 0.000009
-2.886300 2.548100 0.000018
-2.886300 2.573200 0.000020
-2.886300 2.598300 0.000013
-2.886300 2.623400 0.000006
-2.886300 2.673600 0.000002
-2.886300 2.698700 0.000005
-2.886300 2.723800 0.000007
-2.886300 2.749000 0.000005
-2.886300 2.774100 0.000003
-2.886300 2.849400 0.000001
-2.886300 2.874500 0.000001
-2.886300 2.899600 0.000001
-2.853000 -2.899600 0.000002
-2.853000 -2.874500 0.000002
-2.853000 -2.849400 0.000002
-2.853000 -2.774100 0.000002
-2.853000 -2.749000 0.000007
-2.853000 -2.723800 0.000009
-2.853000 -2.698700 0.000008
-2.853000 -2.673600 0.000002
-2.853000 -2.623400 0.000010
-2.853000 -2.598300 0.000019
-2.853000 -2.573200 0.000025
-2.853000 -2.548100 0.000021
-2.853000 -2.523000 0.000010
-2.853000 -2.472800 0.000019
-2.853000 -2.447700 0.000046
-2.853000 -2.422600 0.000099
-2.853000 -2.397500 0.000092
-2.853000 -2.372400 0.000061
-2.853000 -2.322200 0.000042
-2.853000 -2.297100 0.000172
-2.853000 -2.272000 0.000802
-2.853000 -2.246900 0.001177
-2.853000 -2.221800 0.001654
-2.853000 -2.196700 0.002002
-2.853000 -2.171500 0.001912
-2.853000 -2.146400 0.001375
-2.853000 -2.121300 0.000969
-2.853000 -2.096200 0.000598
-2.853000 -2.071100 0.000116
-2.853000 -2.046000 0.000024
-2.853000 -1.995800 0.000032
-2.853000 -1.970700 0.000040
-2.853000 -1.945600 0.000024
-2.853000 -1.920500 0.000012
-2.853000 -1.895400 0.000003
-2.853000 -1.744800 0.000001
-2.853000 -1.694600 0.000002
-2.853000 -1.669500 0.000021
-2.853000 -1.644400 0.000033
-2.853000 -1.619200 0.000039
-2.853000 -1.594100 0.000018
-2.853000 -1.569000 0.000003
-2.853000 -1.543900 0.000003
-2.853000 -1.518800 0.000103
-2.853000 -1.493700 0.000174
-2.853000 -1.468600 0.000226
-2.853000 -1.443500 0.000151
-2.853000 -1.418400 0.000052
-2.853000 -1.393300 0.000095
-2.853000 -1.368200 0.000366
-2.853000 -1.343100 0.000763
-2.853000 -1.318000 0.001447
-2.853000 -1.292900 0.001247
-2.853000 -1.267800 0.000704
-2.853000 -1.242700 0.000186
-2.853000 -1.217600 0.001815
-2.853000 -1.192500 0.014461
-2.853000 -1.167400 0.024900
-2.853000 -1.142300 0.037053
-2.853000 -1.117200 0.064952
-2.853000 -1.092100 0.071162
-2.853000 -1.066900 0.071348
-2.853000 -1.041800 0.057476
-2.853000 -1.016700 0.042500
-2.853000 -0.991630 0.014203
-2.853000 -0.966530 0.004893
-2.853000 -0.941420 0.000581
-2.853000 -0.916320 0.002841
-2.853000 -0.891210 0.005598
-2.853000 -0.866110 0.007205
-2.853000 -0.841000 0.005491
-2.853000 -0.815900 0.002907
-2.853000 -0.790790 0.000827
-2.853000 -0.765690 0.000784
-2.853000 -0.740590 0.002457
-2.853000 -0.715480 0.004922
-2.853000 -0.690380 0.004847
-2.853000 -0.665270 0.003312
-2.853000 -0.640170 0.000183
-2.853000 -0.615060 0.000172
-2.853000 -0.589960 0.001343
-2.853000 -0.564850 0.005081
-2.853000 -0.539750 0.005495
-2.853000 -0.514640 0.002756
-2.853000 -0.489540 0.000840
-2.853000 -0.464440 0.000004
-2.853000 -0.439330 0.003260
-2.853000 -0.414230 0.005913
-2.853000 -0.389120 0.007668
-2.853000 -0.364020 0.005900
-2.853000 -0.338910 0.002815
-2.853000 -0.313810 0.000430
-2.853000 -0.288700 0.003794
-2.853000 -0.263600 0.009403
-2.853000 -0.238490 0.018488
-2.853000 -0.213390 0.018658
-2.853000 -0.188280 0.012589
-2.853000 -0.163180 0.000006
-2.853000 -0.138080 0.006444
-2.853000 -0.112970 0.028759
-2.853000 -0.087870 0.141640
-2.853000 -0.062760 0.211540
-2.853000 -0.037660 0.327990
-2.853000 -0.012550 0.384950
-2.853000 0.012550 0.379110
-2.853000 0.037660 0.280970
-2.853000 0.062760 0.218420
-2.853000 0.087870 0.142700
-2.853000 0.112970 0.032540
-2.853000 0.138080 0.007769
-2.853000 0.163180 0.000067
-2.853000 0.188280 0.011597
-2.853000 0.213390 0.017179
-2.853000 0.238490 0.014931
-2.853000 0.263600 0.009486
-2.853000 0.288700 0.003832
-2.853000 0.313810 0.000369
-2.853000 0.338910 0.002567
-2.853000 0.364020 0.005352
-2.853000 0.389120 0.007706
-2.853000 0.414230 0.005858
-2.853000 0.439330 0.001011
-2.853000 0.464440 0.000017
-2.853000 0.489540 0.000652
-2.853000 0.514640 0.003846
-2.853000 0.539750 0.005121
-2.853000 0.564850 0.004669
-2.853000 0.589960 0.001430
-2.853000 0.615060 0.000215
-2.853000 0.640170 0.000094
-2.853000 0.665270 0.002880
-2.853000 0.690380 0.004181
-2.853000 0.715480 0.003795
-2.853000 0.740590 0.002318
-2.853000 0.765690 0.000747
-2.853000 0.790790 0.000508
-2.853000 0.815900 0.002517
-2.853000 0.841000 0.004698
-2.853000 0.866110 0.006875
-2.853000 0.891210 0.005292
-2.853000 0.916320 0.000530
-2.853000 0.941420 0.000332
-2.853000 0.966530 0.003640
-2.853000 0.991630 0.020657
-2.853000 1.016700 0.036104
-2.853000 1.041800 0.047599
-2.853000 1.066900 0.059108
-2.853000 1.092100 0.061747
-2.853000 1.117200 0.054670
-2.853000 1.142300 0.033604
-2.853000 1.167400 0.021978
-2.853000 1.192500 0.005803
-2.853000 1.217600 0.001782
-2.853000 1.242700 0.000215
-2.853000 1.267800 0.000462
-2.853000 1.292900 0.001009
-2.853000 1.318000 0.001158
-2.853000 1.343100 0.000675
-2.853000 1.368200 0.000321
-2.853000 1.393300 0.000003
-2.853000 1.418400 0.000041
-2.853000 1.443500 0.000119
-2.853000 1.468600 0.000182
-2.853000 1.493700 0.000150
-2.853000 1.518800 0.000087
-2.853000 1.543900 0.000005
-2.853000 1.569000 0.000002
-2.853000 1.594100 0.000013
-2.853000 1.619200 0.000032
-2.853000 1.644400 0.000027
-2.853000 1.669500 0.000008
-2.853000 1.694600 0.000002
-2.853000 1.895400 0.000002
-2.853000 1.920500 0.000008
-2.853000 1.945600 0.000027
-2.853000 1.970700 0.000033
-2.853000 1.995800 0.000026
-2.853000 2.046000 0.000014
-2.853000 2.071100 0.000075
-2.853000 2.096200 0.000386
-2.853000 2.121300 0.000707
-2.853000 2.146400 0.001211
-2.853000 2.171500 0.001476
-2.853000 2.196700 0.001502
-2.853000 2.221800 0.001173
-2.853000 2.246900 0.000927
-2.853000 2.272000 0.000617
-2.853000 2.297100 0.000153
-2.853000 2.322200 0.000037
-2.853000 2.347300 0.000011
-2.853000 2.372400 0.000044
-2.853000 2.397500 0.000066
-2.853000 2.422600 0.000058
-2.853000 2.447700 0.000036
-2.853000 2.472800 0.000015
-2.853000 2.523000 0.000007
-2.853000 2.548100 0.000015
-2.853000 2.573200 0.000019
-2.853000 2.598300 0.000015
-2.853000 2.623400 0.000002
-2.853000 2.698700 0.000006
-2.853000 2.723800 0.000007
-2.853000 2.749000 0.000006
-2.853000 2.774100 0.000002
-2.853000 2.849400 0.000001
-2.853000 2.874500 0.000001
-2.819600 -2.874500 0.000001
-2.819600 -2.774100 0.000002
-2.819600 -2.749000 0.000004
-2.819600 -2.723800 0.000005
-2.819600 -2.698700 0.000004
-2.819600 -2.673600 0.000002
-2.819600 -2.623400 0.000005
-2.819600 -2.598300 0.000010
-2.819600 -2.573200 0.000019
-2.819600 -2.548100 0.000015
-2.819600 -2.523000 0.000008
-2.819600 -2.472800 0.000008
-2.819600 -2.447700 0.000022
-2.819600 -2.422600 0.000064
-2.819600 -2.397500 0.000062
-2.819600 -2.372400 0.000022
-2.819600 -2.347300 0.000001
-2.819600 -2.322200 0.000012
-2.819600 -2.297100 0.000252
-2.819600 -2.272000 0.000451
-2.819600 -2.246900 0.000665
-2.819600 -2.221800 0.001262
-2.819600 -2.196700 0.001306
-2.819600 -2.171500 0.001051
-2.819600 -2.146400 0.001024
-2.819600 -2.121300 0.000719
-2.819600 -2.096200 0.000276
-2.819600 -2.071100 0.000115
-2.819600 -2.046000 0.000031
-2.819600 -2.020900 0.000004
-2.819600 -1.995800 0.000016
-2.819600 -1.970700 0.000023
-2.819600 -1.945600 0.000019
-2.819600 -1.920500 0.000009
-2.819600 -1.694600 0.000003
-2.819600 -1.669500 0.000011
-2.819600 -1.644400 0.000019
-2.819600 -1.619200 0.000027
-2.819600 -1.594100 0.000016
-2.819600 -1.569000 0.000005
-2.819600 -1.543900 0.000016
-2.819600 -1.518800 0.000051
-2.819600 -1.493700 0.000094
-2.819600 -1.468600 0.000161
-2.819600 -1.443500 0.000118
-2.819600 -1.418400 0.000004
-2.819600 -1.393300 0.000029
-2.819600 -1.368200 0.000164
-2.819600 -1.343100 0.000797
-2.819600 -1.318000 0.000947
-2.819600 -1.292900 0.000863
-2.819600 -1.267800 0.000173
-2.819600 -1.242700 0.000018
-2.819600 -1.217600 0.002476
-2.819600 -1.192500 0.007842
-2.819600 -1.167400 0.013726
-2.819600 -1.142300 0.034886
-2.819600 -1.117200 0.041440
-2.819600 -1.092100 0.044754
-2.819600 -1.066900 0.050018
-2.819600 -1.041800 0.041195
-2.819600 -1.016700 0.030387
-2.819600 -0.991630 0.012518
-2.819600 -0.966530 0.004987
-2.819600 -0.941420 0.000004
-2.819600 -0.916320 0.001199
-2.819600 -0.891210 0.002929
-2.819600 -0.866110 0.005283
-2.819600 -0.841000 0.004092
-2.819600 -0.815900 0.002357
-2.819600 -0.790790 0.000063
-2.819600 -0.765690 0.000272
-2.819600 -0.740590 0.002166
-2.819600 -0.715480 0.003547
-2.819600 -0.690380 0.003349
-2.819600 -0.665270 0.001236
-2.819600 -0.640170 0.000326
-2.819600 -0.615060 0.000020
-2.819600 -0.589960 0.001996
-2.819600 -0.564850 0.003087
-2.819600 -0.539750 0.003492
-2.819600 -0.514640 0.002374
-2.819600 -0.489540 0.000937
-2.819600 -0.464440 0.000170
-2.819600 -0.439330 0.001592
-2.819600 -0.414230 0.003250
-2.819600 -0.389120 0.004599
-2.819600 -0.364020 0.004564
-2.819600 -0.338910 0.002484
-2.819600 -0.313810 0.000047
-2.819600 -0.288700 0.001544
-2.819600 -0.263600 0.008056
-2.819600 -0.238490 0.013333
-2.819600 -0.213390 0.012946
-2.819600 -0.188280 0.004339
-2.819600 -0.163180 0.000378
-2.819600 -0.138080 0.001762
-2.819600 -0.112970 0.043746
-2.819600 -0.087870 0.080235
-2.819600 -0.062760 0.120700
-2.819600 -0.037660 0.237420
-2.819600 -0.012550 0.252390
-2.819600 0.012550 0.216820
-2.819600 0.037660 0.219230
-2.819600 0.062760 0.161510
-2.819600 0.087870 0.059473
-2.819600 0.112970 0.031358
-2.819600 0.138080 0.009349
-2.819600 0.163180 0.001278
-2.819600 0.188280 0.005854
-2.819600 0.213390 0.011036
-2.819600 0.238490 0.011750
-2.819600 0.263600 0.007623
-2.819600 0.288700 0.000838
-2.819600 0.313810 0.000078
-2.819600 0.338910 0.001112
-2.819600 0.364020 0.003986
-2.819600 0.389120 0.005357
-2.819600 0.414230 0.004270
-2.819600 0.439330 0.001071
-2.819600 0.464440 0.000096
-2.819600 0.489540 0.000981
-2.819600 0.514640 0.002590
-2.819600 0.539750 0.003258
-2.819600 0.564850 0.002263
-2.819600 0.589960 0.001380
-2.819600 0.615060 0.000346
-2.819600 0.640170 0.000548
-2.819600 0.665270 0.001537
-2.819600 0.690380 0.002749
-2.819600 0.715480 0.002997
-2.819600 0.740590 0.001921
-2.819600 0.765690 0.000078
-2.819600 0.790790 0.000208
-2.819600 0.815900 0.001178
-2.819600 0.841000 0.003470
-2.819600 0.866110 0.004767
-2.819600 0.891210 0.003875
-2.819600 0.916320 0.000688
-2.819600 0.941420 0.000017
-2.819600 0.966530 0.004842
-2.819600 0.991630 0.013572
-2.819600 1.016700 0.021201
-2.819600 1.041800 0.032445
-2.819600 1.066900 0.043551
-2.819600 1.092100 0.041607
-2.819600 1.117200 0.028822
-2.819600 1.142300 0.025825
-2.819600 1.167400 0.009632
-2.819600 1.192500 0.005334
-2.819600 1.217600 0.001905
-2.819600 1.267800 0.000257
-2.819600 1.292900 0.000581
-2.819600 1.318000 0.000655
-2.819600 1.343100 0.000555
-2.819600 1.368200 0.000288
-2.819600 1.393300 0.000012
-2.819600 1.418400 0.000014
-2.819600 1.443500 0.000100
-2.819600 1.468600 0.000138
-2.819600 1.493700 0.000113
-2.819600 1.518800 0.000031
-2.819600 1.543900 0.000007
-2.819600 1.594100 0.000013
-2.819600 1.619200 0.000021
-2.819600 1.644400 0.000013
-2.819600 1.669500 0.000007
-2.819600 1.694600 0.000002
-2.819600 1.920500 0.000009
-2.819600 1.945600 0.000018
-2.819600 1.970700 0.000022
-2.819600 1.995800 0.000010
-2.819600 2.020900 0.000002
-2.819600 2.046000 0.000003
-2.819600 2.071100 0.000090
-2.819600 2.096200 0.000249
-2.819600 2.121300 0.000556
-2.819600 2.146400 0.000679
-2.819600 2.171500 0.000974
-2.819600 2.196700 0.000894
-2.819600 2.221800 0.000923
-2.819600 2.246900 0.000695
-2.819600 2.272000 0.000266
-2.819600 2.297100 0.000142
-2.819600 2.322200 0.000044
-2.819600 2.347300 0.000002
-2.819600 2.372400 0.000023
-2.819600 2.397500 0.000045
-2.819600 2.422600 0.000038
-2.819600 2.447700 0.000031
-2.819600 2.472800 0.000004
-2.819600 2.523000 0.000003
-2.819600 2.548100 0.000011
-2.819600 2.573200 0.000015
-2.819600 2.598300 0.000007
-2.819600 2.623400 0.000003
-2.819600 2.673600 0.000002
-2.819600 2.698700 0.000004
-2.819600 2.723800 0.000005
-2.819600 2.749000 0.000003
-2.819600 2.774100 0.000001
-2.786200 -2.723800 0.000002
-2.786200 -2.698700 0.000001
-2.786200 -2.598300 0.000006
-2.786200 -2.573200 0.000006
-2.786200 -2.548100 0.000005
-2.786200 -2.523000 0.000001
-2.786200 -2.472800 0.000001
-2.786200 -2.447700 0.000015
-2.786200 -2.422600 0.000018
-2.786200 -2.397500 0.000011
-2.786200 -2.372400 0.000010
-2.786200 -2.347300 0.000001
-2.786200 -2.322200 0.000024
-2.786200 -2.297100 0.000063
-2.786200 -2.272000 0.000109
-2.786200 -2.246900 0.000360
-2.786200 -2.221800 0.000384
-2.786200 -2.196700 0.000363
-2.786200 -2.171500 0.000479
-2.786200 -2.146400 0.000348
-2.786200 -2.121300 0.000126
-2.786200 -2.096200 0.000121
-2.786200 -2.071100 0.000050
-2.786200 -2.046000 0.000003
-2.786200 -1.995800 0.000003
-2.786200 -1.970700 0.000009
-2.786200 -1.945600 0.000006
-2.786200 -1.669500 0.000002
-2.786200 -1.644400 0.000005
-2.786200 -1.619200 0.000009
-2.786200 -1.594100 0.000006
-2.786200 -1.543900 0.000003
-2.786200 -1.518800 0.000010
-2.786200 -1.493700 0.000051
-2.786200 -1.468600 0.000050
